VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2019-10-01 01:03:24,2019-10-01 01:19:34,N,1.0,75,244,1.0,4.05,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,2.0,1.0,0.0
2.0,2019-10-01 01:26:12,2019-10-01 01:34:34,N,1.0,260,157,2.0,1.43,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 01:25:27,2019-10-01 01:41:16,N,1.0,168,250,1.0,6.16,19.5,0.5,0.5,4.16,0.0,,0.3,24.96,1.0,1.0,0.0
2.0,2019-10-01 01:19:41,2019-10-01 01:31:19,N,1.0,7,226,5.0,2.52,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 01:00:56,2019-10-01 01:19:12,N,1.0,82,179,1.0,4.94,17.0,0.5,0.5,0.0,0.0,,0.3,18.3,2.0,1.0,0.0
2.0,2019-10-01 01:22:03,2019-10-02 01:01:18,N,1.0,188,61,5.0,2.78,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 06:58:06,2019-10-01 07:18:48,N,1.0,74,74,1.0,0.48,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 07:23:01,2019-10-01 07:38:03,N,5.0,74,75,1.0,0.61,9.0,0.0,0.0,0.0,0.0,,0.0,9.0,2.0,2.0,0.0
2.0,2019-10-01 01:02:21,2019-10-01 01:09:46,N,1.0,82,129,1.0,1.01,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2019-10-01 01:23:02,2019-10-01 01:30:37,N,1.0,129,157,1.0,1.44,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 01:22:48,2019-10-01 01:28:32,N,1.0,260,226,1.0,0.88,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 01:36:51,2019-10-01 01:44:32,N,1.0,260,7,1.0,1.7,7.5,0.5,0.5,2.64,0.0,,0.3,11.44,1.0,1.0,0.0
2.0,2019-10-01 01:11:00,2019-10-01 02:14:45,N,4.0,244,187,1.0,28.21,139.0,0.5,0.5,0.0,21.0,,0.3,165.2,2.0,1.0,0.0
2.0,2019-10-01 01:26:23,2019-10-01 01:41:24,N,1.0,80,233,1.0,5.52,17.0,0.5,0.5,0.0,0.0,,0.3,21.05,2.0,1.0,2.75
2.0,2019-10-01 01:03:32,2019-10-01 01:05:56,N,1.0,75,74,1.0,1.04,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 01:28:34,2019-10-01 01:42:09,N,5.0,75,47,1.0,4.17,15.0,0.0,0.0,0.0,0.0,,0.0,15.0,2.0,2.0,0.0
2.0,2019-10-01 01:38:26,2019-10-01 01:47:35,N,1.0,179,223,1.0,1.07,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 01:27:08,2019-10-01 01:43:26,N,1.0,256,198,1.0,4.13,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,2.0,1.0,0.0
2.0,2019-10-01 02:01:51,2019-10-01 02:19:44,N,1.0,255,36,1.0,4.22,15.5,0.5,0.5,3.36,0.0,,0.3,20.16,1.0,1.0,0.0
2.0,2019-10-01 01:23:41,2019-10-01 01:33:31,N,1.0,181,61,6.0,2.46,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1.0,1.0,0.0
2.0,2019-10-01 01:07:32,2019-10-01 01:15:36,N,1.0,7,129,1.0,1.56,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 01:46:58,2019-10-01 01:54:52,N,1.0,7,129,1.0,1.98,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 01:23:48,2019-10-01 01:28:02,N,1.0,95,95,1.0,0.84,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,1.0,1.0,0.0
1.0,2019-10-01 01:08:29,2019-10-01 01:24:01,N,1.0,66,188,1.0,3.4,13.5,0.5,0.5,2.5,0.0,,0.3,17.3,1.0,1.0,0.0
1.0,2019-10-01 01:56:55,2019-10-01 02:05:57,N,1.0,127,244,1.0,1.8,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
1.0,2019-10-01 01:33:29,2019-10-01 01:54:54,N,1.0,129,4,3.0,7.7,24.5,3.25,0.5,0.0,0.0,,0.3,28.55,2.0,1.0,2.75
2.0,2019-10-01 01:25:17,2019-10-01 01:37:06,N,1.0,256,107,1.0,3.61,12.5,0.5,0.5,4.14,0.0,,0.3,20.69,1.0,1.0,2.75
2.0,2019-10-01 02:20:27,2019-10-01 02:31:55,N,1.0,65,17,1.0,2.28,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2019-10-01 02:11:02,2019-10-01 02:16:21,N,1.0,260,260,1.0,0.66,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 02:37:15,2019-10-01 02:47:12,N,1.0,260,226,1.0,1.08,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 02:24:06,2019-10-01 02:25:48,N,1.0,255,255,1.0,0.45,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2019-10-01 02:53:50,2019-10-01 03:08:05,N,1.0,255,231,1.0,4.25,14.5,0.5,0.5,1.0,0.0,,0.3,19.55,1.0,1.0,2.75
1.0,2019-10-01 02:26:09,2019-10-01 02:35:18,N,1.0,166,42,1.0,1.9,9.0,0.5,0.5,3.05,0.0,,0.3,13.35,1.0,1.0,0.0
1.0,2019-10-01 02:43:38,2019-10-01 02:51:54,N,1.0,42,42,1.0,1.2,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,4.0,1.0,0.0
1.0,2019-10-01 02:40:29,2019-10-01 03:02:31,N,1.0,80,164,2.0,5.7,20.5,3.25,0.5,0.0,0.0,,0.3,24.55,2.0,1.0,2.75
2.0,2019-10-01 02:17:00,2019-10-01 02:30:48,N,1.0,83,193,1.0,2.75,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2.0,1.0,0.0
2.0,2019-10-01 02:25:49,2019-10-01 02:32:58,N,1.0,82,56,1.0,1.31,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2019-10-01 02:40:52,2019-10-01 02:52:56,N,1.0,166,246,1.0,3.8,13.5,3.25,0.5,11.0,0.0,,0.3,28.55,1.0,1.0,2.75
2.0,2019-10-01 02:26:19,2019-10-01 02:39:04,N,1.0,244,238,1.0,4.91,16.0,0.5,0.5,4.01,0.0,,0.3,24.06,1.0,1.0,2.75
1.0,2019-10-01 02:21:19,2019-10-01 02:32:37,N,1.0,129,56,1.0,2.3,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
1.0,2019-10-01 02:21:19,2019-10-01 02:30:49,N,1.0,129,56,1.0,2.0,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,1.0,1.0,0.0
2.0,2019-10-01 03:01:30,2019-10-01 03:05:13,N,1.0,74,75,1.0,0.88,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
1.0,2019-10-01 02:48:50,2019-10-01 02:50:20,N,1.0,129,129,1.0,0.2,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2019-10-01 02:15:14,2019-10-01 02:21:34,N,1.0,75,74,2.0,1.63,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 02:52:43,2019-10-01 03:04:05,N,1.0,75,236,2.0,0.76,8.5,0.5,0.5,3.76,0.0,,0.3,16.31,1.0,1.0,2.75
2.0,2019-10-01 02:20:15,2019-10-01 02:29:17,N,1.0,74,151,1.0,2.08,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1.0,1.0,0.0
2.0,2019-10-01 02:04:52,2019-10-01 02:05:14,N,1.0,134,134,1.0,0.13,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2.0,1.0,0.0
2.0,2019-10-01 02:45:08,2019-10-01 02:52:04,N,1.0,134,215,1.0,2.51,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0
2.0,2019-10-01 02:29:46,2019-10-01 02:50:15,N,1.0,181,198,1.0,5.03,18.0,0.5,0.5,3.86,0.0,,0.3,23.16,1.0,1.0,0.0
2.0,2019-10-01 02:35:42,2019-10-01 02:41:34,N,1.0,134,197,1.0,2.44,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1.0,1.0,0.0
2.0,2019-10-01 02:09:55,2019-10-01 02:22:08,N,1.0,42,168,1.0,2.16,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 02:20:11,2019-10-01 02:34:52,N,1.0,95,19,1.0,7.9,23.5,0.5,0.5,0.0,0.0,,0.3,24.8,2.0,1.0,0.0
1.0,2019-10-01 02:01:45,2019-10-01 02:28:45,N,5.0,123,161,1.0,14.2,43.0,0.0,0.0,0.0,0.0,,0.0,43.0,1.0,2.0,0.0
2.0,2019-10-01 02:46:26,2019-10-01 02:57:06,N,1.0,260,7,1.0,2.11,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0
1.0,2019-10-01 02:12:34,2019-10-01 02:22:10,N,1.0,41,75,1.0,1.7,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,3.0,1.0,0.0
2.0,2019-10-01 03:05:36,2019-10-01 03:36:44,N,1.0,171,107,1.0,17.18,48.5,0.5,0.5,0.0,0.0,,0.3,49.8,1.0,1.0,0.0
2.0,2019-10-01 02:16:52,2019-10-01 02:22:17,N,1.0,42,159,1.0,1.23,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 02:15:34,2019-10-01 02:15:48,N,1.0,132,132,1.0,0.0,2.5,0.5,0.5,5.5,0.0,,0.3,9.3,1.0,1.0,0.0
2.0,2019-10-01 02:18:24,2019-10-01 02:19:37,N,1.0,132,132,1.0,0.0,2.5,0.5,0.5,41.0,0.0,,0.3,44.8,1.0,1.0,0.0
2.0,2019-10-01 02:38:31,2019-10-01 02:49:51,N,1.0,7,229,1.0,3.21,12.0,0.5,0.5,0.0,0.0,,0.3,16.05,2.0,1.0,2.75
2.0,2019-10-01 01:13:22,2019-10-01 01:27:10,N,1.0,42,151,1.0,3.56,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,1.0,1.0,0.0
2.0,2019-10-01 02:31:13,2019-10-01 02:34:32,N,1.0,223,223,1.0,0.52,4.0,0.5,0.5,1.32,0.0,,0.3,6.62,1.0,1.0,0.0
2.0,2019-10-01 02:09:58,2019-10-01 02:10:03,N,1.0,82,82,1.0,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2.0,1.0,0.0
2.0,2019-10-01 02:18:24,2019-10-01 02:21:13,N,1.0,112,112,5.0,0.56,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,1.0,1.0,0.0
2.0,2019-10-01 02:41:37,2019-10-01 02:49:18,N,1.0,112,226,4.0,1.81,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0
1.0,2019-10-01 02:34:06,2019-10-01 02:45:03,N,1.0,129,83,1.0,2.5,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
1.0,2019-10-01 02:58:26,2019-10-01 03:06:37,N,1.0,129,173,1.0,1.1,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,1.0,1.0,0.0
2.0,2019-10-01 01:03:33,2019-10-01 01:28:34,N,1.0,80,230,1.0,6.28,22.5,0.5,0.5,0.0,0.0,,0.3,26.55,2.0,1.0,2.75
2.0,2019-10-01 02:50:24,2019-10-01 03:24:51,N,1.0,255,21,2.0,17.47,49.5,0.5,0.5,0.0,0.0,,0.3,50.8,2.0,1.0,0.0
1.0,2019-10-01 02:31:05,2019-10-01 02:50:13,N,1.0,97,80,1.0,5.3,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,1.0,1.0,0.0
2.0,2019-10-01 02:49:06,2019-10-01 03:08:23,N,1.0,80,181,1.0,7.67,23.5,0.5,0.5,2.0,0.0,,0.3,26.8,1.0,1.0,0.0
2.0,2019-10-01 02:12:36,2019-10-01 02:20:18,N,1.0,74,24,5.0,1.09,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 02:12:19,2019-10-01 02:29:45,N,1.0,129,28,1.0,6.63,21.0,0.5,0.5,0.0,0.0,,0.3,22.3,2.0,1.0,0.0
1.0,2019-10-01 02:39:10,2019-10-01 02:45:40,N,1.0,129,82,1.0,1.5,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2019-10-01 02:33:56,2019-10-01 02:40:49,N,1.0,127,243,5.0,1.85,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 02:02:11,2019-10-01 02:12:35,N,1.0,82,197,1.0,5.82,17.5,0.5,0.5,0.0,0.0,,0.3,18.8,1.0,1.0,0.0
2.0,2019-10-01 02:28:53,2019-10-01 02:39:17,N,1.0,7,82,5.0,2.7,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 02:56:41,2019-10-01 03:07:49,N,1.0,129,157,5.0,1.88,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0
2.0,2019-10-01 02:06:02,2019-10-01 02:21:53,N,1.0,82,173,2.0,1.71,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 02:02:05,2019-10-01 02:08:58,N,1.0,95,95,1.0,1.58,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1.0,1.0,0.0
2.0,2019-10-01 02:19:48,2019-10-01 02:21:09,N,1.0,129,129,1.0,0.3,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2019-10-01 02:28:17,2019-10-01 02:40:41,N,1.0,167,41,1.0,3.41,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,0.0
2.0,2019-10-01 02:02:17,2019-10-01 02:02:20,N,5.0,102,102,1.0,0.0,16.0,0.0,0.0,3.2,0.0,,0.0,19.2,1.0,2.0,0.0
2.0,2019-10-01 02:40:15,2019-10-01 02:52:25,N,1.0,95,264,1.0,3.35,12.0,0.5,0.5,3.32,0.0,,0.3,16.62,1.0,1.0,0.0
2.0,2019-10-01 02:09:29,2019-10-01 02:15:49,N,1.0,181,189,1.0,1.19,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2019-10-01 02:14:44,2019-10-01 02:22:02,N,1.0,129,83,1.0,0.72,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 02:46:33,2019-10-01 02:56:30,N,1.0,129,173,1.0,2.12,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 02:19:47,2019-10-01 02:23:55,N,1.0,168,168,1.0,0.7,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 02:40:27,2019-10-01 02:40:59,N,5.0,210,210,1.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,9.0,1.0,2.0,0.0
2.0,2019-10-01 02:51:48,2019-10-01 03:02:00,N,1.0,82,173,2.0,1.71,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1.0,1.0,0.0
1.0,2019-10-01 02:22:15,2019-10-01 02:32:18,N,1.0,116,127,1.0,3.5,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,0.0
2.0,2019-10-01 02:11:47,2019-10-01 02:13:59,N,1.0,82,82,1.0,0.49,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2019-10-01 02:21:44,2019-10-01 02:27:18,N,1.0,260,7,1.0,2.25,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 02:50:48,2019-10-01 03:01:34,N,1.0,7,140,1.0,3.16,11.5,0.5,0.5,3.11,0.0,,0.3,18.66,1.0,1.0,2.75
2.0,2019-10-01 02:22:36,2019-10-01 02:22:39,N,5.0,116,264,1.0,0.1,20.0,0.0,0.0,4.0,0.0,,0.0,24.0,1.0,2.0,0.0
2.0,2019-10-01 02:11:51,2019-10-01 02:25:19,N,1.0,82,129,1.0,2.23,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 02:42:24,2019-10-01 02:51:44,N,1.0,82,226,1.0,2.8,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 02:00:31,2019-10-01 02:04:22,N,1.0,226,226,1.0,1.09,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,1.0,1.0,0.0
1.0,2019-10-01 02:16:24,2019-10-01 02:30:24,N,1.0,129,193,2.0,4.8,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2.0,1.0,0.0
2.0,2019-10-01 01:48:33,2019-10-01 01:54:01,N,1.0,74,41,1.0,1.07,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 02:22:36,2019-10-01 02:29:29,N,1.0,82,129,2.0,2.42,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 02:48:32,2019-10-01 03:14:15,N,1.0,260,239,1.0,5.98,22.5,0.5,0.5,5.31,0.0,,0.3,31.86,1.0,1.0,2.75
2.0,2019-10-01 07:59:40,2019-10-01 08:04:54,N,1.0,166,24,1.0,1.04,5.5,0.5,0.5,3.8,0.0,,0.3,10.6,1.0,1.0,0.0
2.0,2019-10-01 02:16:05,2019-10-01 02:20:09,N,5.0,187,187,1.0,0.0,-156.0,0.0,0.0,0.0,0.0,,0.0,-156.0,3.0,2.0,0.0
2.0,2019-10-01 02:16:05,2019-10-01 02:20:09,N,5.0,187,187,1.0,0.0,156.0,0.0,0.0,0.0,0.0,,0.0,156.0,2.0,2.0,0.0
2.0,2019-10-01 02:21:16,2019-10-01 02:39:00,N,5.0,187,187,1.0,0.0,-154.0,0.0,0.0,0.0,0.0,,0.0,-154.0,3.0,2.0,0.0
2.0,2019-10-01 02:21:16,2019-10-01 02:39:00,N,5.0,187,187,1.0,0.0,154.0,0.0,0.0,0.0,0.0,,0.0,154.0,2.0,2.0,0.0
2.0,2019-10-01 02:28:48,2019-10-01 02:50:49,N,1.0,126,116,1.0,5.96,21.5,0.5,0.5,4.56,0.0,,0.3,29.31,1.0,1.0,0.0
1.0,2019-10-01 02:08:16,2019-10-01 02:15:43,N,1.0,129,129,1.0,0.0,6.0,0.5,0.5,2.0,0.0,,0.3,9.3,1.0,1.0,0.0
2.0,2019-10-01 02:03:27,2019-10-01 02:07:22,N,1.0,83,260,3.0,0.84,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 02:19:32,2019-10-01 02:25:53,N,1.0,129,56,3.0,1.39,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 02:44:39,2019-10-01 02:50:57,N,1.0,129,82,3.0,1.66,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2019-10-01 02:55:18,2019-10-01 03:30:52,N,1.0,25,116,1.0,11.0,35.5,3.25,0.5,3.0,0.0,,0.3,42.55,1.0,1.0,2.75
2.0,2019-10-01 02:06:00,2019-10-01 02:17:25,N,1.0,256,198,1.0,2.28,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1.0,1.0,0.0
2.0,2019-10-01 03:11:24,2019-10-01 03:53:15,N,1.0,106,168,1.0,24.28,64.5,0.5,0.5,0.0,0.0,,0.3,65.8,1.0,1.0,0.0
2.0,2019-10-01 02:59:07,2019-10-01 03:05:51,N,1.0,179,7,1.0,1.38,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 03:48:34,2019-10-01 03:52:01,N,1.0,223,223,1.0,0.65,4.5,0.5,0.5,1.74,0.0,,0.3,7.54,1.0,1.0,0.0
2.0,2019-10-01 03:46:57,2019-10-01 03:56:35,N,1.0,7,82,1.0,2.53,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
1.0,2019-10-01 03:49:09,2019-10-01 04:07:06,N,1.0,256,164,1.0,5.3,18.0,3.25,0.5,4.4,0.0,,0.3,26.45,1.0,1.0,2.75
1.0,2019-10-01 03:44:37,2019-10-01 03:53:21,N,1.0,82,82,1.0,2.5,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2019-10-01 03:48:07,2019-10-01 03:51:32,N,1.0,260,260,2.0,0.55,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2019-10-01 03:54:02,2019-10-01 03:58:10,N,1.0,260,260,3.0,0.57,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 03:20:23,2019-10-01 03:27:50,N,1.0,83,82,1.0,1.31,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2019-10-01 03:23:33,2019-10-01 03:35:18,N,1.0,82,7,1.0,2.29,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2.0,1.0,0.0
2.0,2019-10-01 03:06:43,2019-10-01 03:11:21,N,1.0,7,193,1.0,0.94,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2019-10-01 03:23:18,2019-10-01 03:31:28,N,1.0,7,226,1.0,1.7,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 03:55:42,2019-10-01 04:16:27,N,1.0,179,246,1.0,6.34,20.5,0.5,0.5,0.0,0.0,,0.3,24.55,2.0,1.0,2.75
2.0,2019-10-01 03:40:42,2019-10-01 03:44:58,N,1.0,7,223,1.0,1.23,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 03:50:52,2019-10-01 04:22:06,N,1.0,225,161,1.0,8.12,28.0,0.5,0.5,0.0,0.0,,0.3,29.3,1.0,1.0,0.0
1.0,2019-10-01 03:43:24,2019-10-01 03:51:36,N,1.0,82,70,1.0,3.4,11.5,0.5,0.5,2.55,0.0,,0.3,15.35,1.0,1.0,0.0
1.0,2019-10-01 03:31:59,2019-10-01 03:38:53,N,1.0,129,260,1.0,1.1,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2019-10-01 03:45:27,2019-10-01 03:51:14,N,1.0,83,82,1.0,1.4,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2019-10-01 03:08:39,2019-10-01 03:16:47,N,1.0,74,74,1.0,0.89,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 03:28:40,2019-10-01 03:37:09,N,1.0,92,138,1.0,3.4,11.5,0.5,0.5,2.2,0.0,,0.3,15.0,1.0,1.0,0.0
2.0,2019-10-01 03:43:04,2019-10-01 03:52:07,N,1.0,7,260,1.0,0.0,7.0,0.5,0.5,2.0,0.0,,0.3,10.3,1.0,1.0,0.0
1.0,2019-10-01 03:22:24,2019-10-01 03:39:44,N,1.0,129,193,1.0,3.6,15.0,0.5,0.5,0.01,0.0,,0.3,16.31,1.0,1.0,0.0
2.0,2019-10-01 03:26:45,2019-10-01 03:32:20,N,1.0,181,188,1.0,1.94,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2019-10-01 03:17:55,2019-10-01 03:20:49,N,1.0,65,66,1.0,0.51,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2019-10-01 03:40:13,2019-10-01 03:46:54,N,1.0,244,127,1.0,1.75,7.5,0.5,0.5,2.2,0.0,,0.3,11.0,1.0,1.0,0.0
1.0,2019-10-01 03:38:24,2019-10-01 03:50:16,N,1.0,129,138,1.0,2.5,11.5,0.5,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
2.0,2019-10-01 03:34:23,2019-10-01 03:56:08,N,1.0,129,68,1.0,7.32,24.0,0.5,0.5,6.83,6.12,,0.3,41.0,1.0,1.0,2.75
1.0,2019-10-01 03:46:56,2019-10-01 04:03:09,N,1.0,97,89,1.0,3.9,15.0,0.5,0.5,4.05,0.0,,0.3,20.35,1.0,1.0,0.0
2.0,2019-10-01 03:20:35,2019-10-01 03:27:29,N,1.0,97,148,1.0,2.74,9.5,0.5,0.5,0.0,0.0,,0.3,13.55,2.0,1.0,2.75
2.0,2019-10-01 03:13:01,2019-10-01 03:18:33,N,1.0,75,236,1.0,1.65,7.0,0.5,0.5,1.0,0.0,,0.3,12.05,1.0,1.0,2.75
2.0,2019-10-01 03:00:13,2019-10-01 03:05:00,N,1.0,129,129,1.0,0.64,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2019-10-01 03:11:48,2019-10-01 03:46:01,N,1.0,129,129,1.0,3.51,20.5,0.5,0.5,0.0,0.0,,0.3,21.8,2.0,1.0,0.0
2.0,2019-10-01 03:52:11,2019-10-01 04:03:52,N,5.0,129,256,1.0,5.05,100.0,0.0,0.0,0.0,0.0,,0.0,100.0,2.0,2.0,0.0
2.0,2019-10-01 03:20:52,2019-10-01 03:25:35,N,1.0,41,42,1.0,0.7,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,1.0,1.0,0.0
2.0,2019-10-01 03:41:09,2019-10-01 03:54:17,N,1.0,7,170,1.0,4.78,15.5,0.5,0.5,0.0,0.0,,0.3,19.55,2.0,1.0,2.75
2.0,2019-10-01 03:42:24,2019-10-01 03:45:58,N,1.0,95,196,1.0,2.18,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0
2.0,2019-10-01 03:08:36,2019-10-01 03:14:28,N,1.0,129,260,1.0,0.98,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2019-10-01 03:19:10,2019-10-01 03:29:42,N,1.0,82,129,1.0,1.46,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2.0,1.0,0.0
2.0,2019-10-01 03:40:18,2019-10-01 03:41:55,N,1.0,82,82,1.0,0.28,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2019-10-01 03:44:15,2019-10-01 03:54:35,N,1.0,82,260,1.0,1.32,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2019-10-01 03:58:16,2019-10-01 04:09:06,N,1.0,82,196,1.0,2.37,10.0,0.5,0.5,3.39,0.0,,0.3,14.69,1.0,1.0,0.0
